-4.861627705,99.00808018,-45.27498489
-3.235836162,99.01949949,-45.72074563
-1.603760262,99.05388764,-46.15223142
0.03333624692,99.11761875,-46.56177615
1.67418962,99.21706696,-46.94171371
3.317538741,99.35886419,-47.28571146
4.96213302,99.55067362,-47.59277062
6.606724497,99.80041625,-47.86322586
8.250065211,100.1160131,-48.09741187
9.888348385,100.5058707,-48.2909383
11.50753198,100.980338,-48.42051465
13.09101513,101.5502497,-48.45812538
14.62219698,102.2264402,-48.37575495
16.09100934,103.008914,-48.15439068
17.51351466,103.854354,-47.81103128
18.91230806,104.708613,-47.3716783
20.30998468,105.5175437,-46.86233332
21.72533977,106.2417643,-46.30965543
23.16196921,106.9009548,-45.74293391
24.619669,107.5295608,-45.19211559
26.09823514,108.1620276,-44.68714729
27.59626659,108.8259639,-44.25701629
29.10757401,109.52163,-43.92687166
30.62477103,110.2424492,-43.72090295
32.14047125,110.981845,-43.66329969
33.64774155,111.7348978,-43.76428693
35.14146192,112.5033164,-43.97823181
36.61696562,113.2904664,-44.24553698
38.0695859,114.0997136,-44.50660511
39.49648508,114.9332597,-44.72528992
40.90214175,115.7886491,-44.95924949
42.29286356,116.6622624,-45.28959295
43.67495816,117.5504801,-45.79742946
45.02777406,118.4355168,-46.54549902
46.22282311,119.2429245,-47.52306512
47.10465804,119.8840896,-48.7010221
47.51783156,120.2703982,-50.05026433
47.3594158,120.3480056,-51.53543475
46.7365605,120.2021428,-53.09617072
45.80893482,119.9528098,-54.6658582
44.73620793,119.7200065,-56.17788315
43.65020474,119.6067431,-57.57868437
42.57137331,119.6480706,-58.86691195
41.49231747,119.8620502,-60.05426881
40.40564103,120.2667431,-61.15245789
39.31023996,120.8671971,-62.18061522
38.23017883,121.6164054,-63.18760927
37.19581435,122.4543478,-64.22974161
36.23750323,123.3210042,-65.36331381
35.38208489,124.1521787,-66.63134167
34.64232959,124.866974,-68.02369775
34.02749029,125.3803171,-69.51696887
33.54681997,125.607135,-71.08774181
33.21521746,125.48299,-72.7007708
33.07016503,125.0259847,-74.27347976
33.15479084,124.2748568,-75.71146006
33.51222303,123.2683441,-76.92030306
34.16757596,122.0560331,-77.83434483
35.07390885,120.7309053,-78.5029003
36.16626711,119.3967911,-79.00402909
37.37969618,118.1575207,-79.41579085
38.66138947,117.0967293,-79.80148095
40.00713241,116.2172717,-80.16533771
41.42485842,115.5018072,-80.4968352
42.92250092,114.9329955,-80.78544748
44.50287484,114.5019739,-81.02370643
46.14832112,114.2337912,-81.21637514
47.83606223,114.1619741,-81.3712745
49.54332062,114.3200495,-81.49622539
51.2487561,114.7078758,-81.6048017
52.93677799,115.1906388,-81.73358925
54.59323297,115.5998559,-81.92492686
56.20396771,115.7670446,-82.22115334
57.75200748,115.5668976,-82.65676522
59.20909195,115.0468085,-83.23488993
60.5441394,114.2973459,-83.9508126
61.72606808,113.4090787,-84.79981835
62.71492324,112.4714774,-85.78166427
63.43525804,111.5696203,-86.9139951
63.8027526,110.7874876,-88.21892756
63.73308706,110.2090594,-89.71857834
63.20623233,109.9085047,-91.40201273
62.45932249,109.9207477,-93.12609042
61.7937824,110.2709015,-94.7146197
61.5110369,110.984079,-95.99140884
61.82530632,112.059326,-96.83799024
62.60199276,113.3914189,-97.36679262
63.6192938,114.8490668,-97.74796884
64.655407,116.3009787,-98.15167172
65.52899908,117.6409976,-98.71853626
66.22061331,118.8635017,-99.47112597
66.75126214,119.9880033,-100.4024865
67.14195801,121.0340143,-101.5056636
67.4098465,122.0199997,-102.7688892
67.55660593,122.9602343,-104.16114
67.58004776,123.8679461,-105.6465794
67.47798346,124.7563625,-107.1893703
67.24442084,125.6185218,-108.752875
66.85815311,126.366703,-110.2972519
66.29416983,126.8929958,-111.7818586
65.52746053,127.0894896,-113.1660525
64.55052375,126.8797254,-114.4089218
63.425894,126.3130486,-115.4684773
62.23361477,125.4702559,-116.3024604
61.05372954,124.4321442,-116.8686124
59.94740182,123.2680509,-117.1491077
58.90027513,122.0014765,-117.2238527
57.879113,120.6444622,-117.1971866
56.85067897,119.2090492,-117.1734486
55.79614474,117.7159435,-117.2187243
54.7543147,116.2205104,-117.2460839
53.77840141,114.7867798,-117.1303439
52.92161742,113.4787818,-116.7463207
52.24354417,112.3458871,-116.0029312
51.82923868,111.378829,-114.9454929
51.77012685,110.5536816,-113.6534235
52.15763457,109.846519,-112.2061407
53.00960044,109.2318555,-110.6805345
54.04951374,108.6779666,-109.1433829
54.92727644,108.1515684,-107.658936
55.29279052,107.6193767,-106.2914441
54.89088456,107.0618836,-105.0977089
53.84609357,106.5146861,-104.1047391
52.37787921,106.0271573,-103.3320949
50.70570308,105.6486705,-102.7993365
49.01175432,105.4157305,-102.5107256
47.3291319,105.3133691,-102.4093299
45.65366231,105.3137496,-102.4229184
43.98117201,105.3890354,-102.4792604
42.31023216,105.5201872,-102.5257263
40.65039273,105.7233554,-102.5880924
39.01394837,106.0234877,-102.7117363
37.41319374,106.445532,-102.9420356
35.86013673,107.0025959,-103.3146898
