-113.9550445,84.97939873,-57.45543029
-113.9550445,84.97939873,-57.55543029
-113.9550445,84.97939873,-57.65543029
-113.9550445,84.97939873,-57.75543029
-113.9550445,84.97939873,-57.85543029
-113.9550445,84.97939873,-57.95543029
-113.9550445,84.97939873,-58.05543029
-113.9550445,84.97939873,-58.15543029
-113.9550445,84.97939873,-58.25543029
-113.9550445,84.97939873,-58.35543029
-113.9550445,84.97939873,-58.45543029
-113.9550445,84.97939873,-58.55543029
-113.9550445,84.97939873,-58.65543029
-113.9550445,84.97939873,-58.75543029
-113.9550445,84.97939873,-58.85543029
-113.9550445,84.97939873,-58.95543029
-113.9550445,84.97939873,-59.05543029
-113.9550445,84.97939873,-59.15543029
-113.9550445,84.97939873,-59.25543029
-113.9550445,84.97939873,-59.35543029
-113.9550445,84.97939873,-59.45543029
